,index,titles,urls,asin,asin_url
732,732,Excel Power Pivot & Power Query For Dummies,https://www.amazon.com/Excel-Power-Pivot-Dummies-Computer/dp/1119844487/ref=sr_1_728?qid=1676965336&s=books&sr=1-728,1119844487,https://www.amazon.com/dp/1119844487/
733,733,"Mastering PowerShell Scripting: Automate and manage your environment using PowerShell 7.1, 4th Edition",https://www.amazon.com/Mastering-PowerShell-Scripting-Automate-environment/dp/1800206542/ref=sr_1_729?qid=1676965336&s=books&sr=1-729,1800206542,https://www.amazon.com/dp/1800206542/
734,734,MOS Study Guide for Microsoft Excel Exam MO-200,https://www.amazon.com/Study-Guide-Microsoft-Excel-MO-200/dp/0136627153/ref=sr_1_730?qid=1676965336&s=books&sr=1-730,0136627153,https://www.amazon.com/dp/0136627153/
735,735,PowerShell Cookbook: Your Complete Guide to Scripting the Ubiquitous Object-Based Shell,https://www.amazon.com/PowerShell-Cookbook-Scripting-Ubiquitous-Object-Based/dp/109810160X/ref=sr_1_731?qid=1676965336&s=books&sr=1-731,109810160X,https://www.amazon.com/dp/109810160X/
736,736,Real-World Cryptography,https://www.amazon.com/Real-World-Cryptography-David-Wong/dp/1617296716/ref=sr_1_737?qid=1676965342&s=books&sr=1-737,1617296716,https://www.amazon.com/dp/1617296716/
737,737,High Performance Python: Practical Performant Programming for Humans,https://www.amazon.com/High-Performance-Python-Performant-Programming/dp/1492055026/ref=sr_1_738?qid=1676965342&s=books&sr=1-738,1492055026,https://www.amazon.com/dp/1492055026/
738,738,Designing Games: A Guide to Engineering Experiences,https://www.amazon.com/Designing-Games-Guide-Engineering-Experiences/dp/1449337937/ref=sr_1_739?qid=1676965342&s=books&sr=1-739,1449337937,https://www.amazon.com/dp/1449337937/
739,739,Android Smartphones For Seniors For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/Android-Smartphones-Seniors-Dummies-Collier/dp/1119828481/ref=sr_1_740?qid=1676965342&s=books&sr=1-740,1119828481,https://www.amazon.com/dp/1119828481/
740,740,User Stories Applied: For Agile Software Development,https://www.amazon.com/User-Stories-Applied-Software-Development/dp/0321205685/ref=sr_1_741?qid=1676965342&s=books&sr=1-741,0321205685,https://www.amazon.com/dp/0321205685/
741,741,Righting Software,https://www.amazon.com/Righting-Software-Juval-L%C3%B6wy/dp/0136524036/ref=sr_1_737?qid=1676965342&s=books&sr=1-737,0136524036,https://www.amazon.com/dp/0136524036/
742,742,Pattern Recognition and Machine Learning (Information Science and Statistics),https://www.amazon.com/Pattern-Recognition-Learning-Information-Statistics/dp/1493938436/ref=sr_1_738?qid=1676965342&s=books&sr=1-738,1493938436,https://www.amazon.com/dp/1493938436/
743,743,Salesforce For Dummies (For Dummies (Computers)),https://www.amazon.com/Salesforce-com-Dummies-Business-Personal-Finance/dp/1119576326/ref=sr_1_739?qid=1676965342&s=books&sr=1-739,1119576326,https://www.amazon.com/dp/1119576326/
744,744,Deep Learning (The MIT Press Essential Knowledge series),https://www.amazon.com/Deep-Learning-Press-Essential-Knowledge/dp/0262537559/ref=sr_1_740?qid=1676965342&s=books&sr=1-740,0262537559,https://www.amazon.com/dp/0262537559/
745,745,Implementing Domain-Driven Design,https://www.amazon.com/Implementing-Domain-Driven-Design-Vaughn-Vernon/dp/0321834577/ref=sr_1_741?qid=1676965342&s=books&sr=1-741,0321834577,https://www.amazon.com/dp/0321834577/
746,746,Data Structures and Algorithms in Python,https://www.amazon.com/Structures-Algorithms-Python-Michael-Goodrich/dp/1118290275/ref=sr_1_742?qid=1676965342&s=books&sr=1-742,1118290275,https://www.amazon.com/dp/1118290275/
747,747,Data Structures the Fun Way: An Amusing Adventure with Coffee-Filled Examples,https://www.amazon.com/Data-Structures-Fun-Way-Coffee-Filled/dp/1718502605/ref=sr_1_743?qid=1676965342&s=books&sr=1-743,1718502605,https://www.amazon.com/dp/1718502605/
748,748,WordPress For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/WordPress-Dummies-Lisa-Sabin-Wilson/dp/1119696976/ref=sr_1_744?qid=1676965342&s=books&sr=1-744,1119696976,https://www.amazon.com/dp/1119696976/
749,749,"Python Object-Oriented Programming: Build robust and maintainable object-oriented Python applications and libraries, 4th Edition",https://www.amazon.com/Python-Object-Oriented-Programming-maintainable-object-oriented/dp/1801077266/ref=sr_1_745?qid=1676965342&s=books&sr=1-745,1801077266,https://www.amazon.com/dp/1801077266/
750,750,iPad For Seniors For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/iPad-Seniors-Dummies-Computer-Tech/dp/1119863236/ref=sr_1_746?qid=1676965342&s=books&sr=1-746,1119863236,https://www.amazon.com/dp/1119863236/
751,751,Parametric Modeling with SOLIDWORKS 2022,https://www.amazon.com/Parametric-Modeling-SOLIDWORKS-2022-Randy/dp/1630574635/ref=sr_1_747?qid=1676965342&s=books&sr=1-747,1630574635,https://www.amazon.com/dp/1630574635/
752,752,"Build Your Own Programming Language: A programmer's guide to designing compilers, interpreters, and DSLs for solving modern computing problems",https://www.amazon.com/Build-Your-Own-Programming-Language/dp/1800204809/ref=sr_1_753?qid=1676965352&s=books&sr=1-753,1800204809,https://www.amazon.com/dp/1800204809/
753,753,Small Signal Audio Design,https://www.amazon.com/Small-Signal-Audio-Design-Douglas/dp/0367468956/ref=sr_1_754?qid=1676965352&s=books&sr=1-754,0367468956,https://www.amazon.com/dp/0367468956/
754,754,Choose your WoW - Second Edition: A Disciplined Agile Approach to Optimizing Your Way of Working,https://www.amazon.com/Choose-your-WoW-Disciplined-Optimizing/dp/1628257547/ref=sr_1_755?qid=1676965352&s=books&sr=1-755,1628257547,https://www.amazon.com/dp/1628257547/
755,755,"Data Governance: How to Design, Deploy, and Sustain an Effective Data Governance Program",https://www.amazon.com/Data-Governance-Sustain-Effective-Program/dp/012815831X/ref=sr_1_756?qid=1676965352&s=books&sr=1-756,012815831X,https://www.amazon.com/dp/012815831X/
756,756,Release It!: Design and Deploy Production-Ready Software,https://www.amazon.com/Release-Design-Deploy-Production-Ready-Software/dp/1680502395/ref=sr_1_757?qid=1676965352&s=books&sr=1-757,1680502395,https://www.amazon.com/dp/1680502395/
757,757,"Mastering Microsoft Endpoint Manager: Deploy and manage Windows 10, Windows 11, and Windows 365 on both physical and cloud PCs",https://www.amazon.com/Mastering-Microsoft-Endpoint-Manager-physical/dp/1801078998/ref=sr_1_753?qid=1676965352&s=books&sr=1-753,1801078998,https://www.amazon.com/dp/1801078998/
758,758,Great Demo!: How To Create And Execute Stunning Software Demonstrations,https://www.amazon.com/Great-Demo-Stunning-Software-Demonstrations/dp/059534559X/ref=sr_1_754?qid=1676965352&s=books&sr=1-754,059534559X,https://www.amazon.com/dp/059534559X/
759,759,Information Architecture: For the Web and Beyond,https://www.amazon.com/Information-Architecture-Beyond-Louis-Rosenfeld/dp/1491911689/ref=sr_1_755?qid=1676965352&s=books&sr=1-755,1491911689,https://www.amazon.com/dp/1491911689/
760,760,"This is Learning Experience Design: What it is, how it works, and why it matters. (Voices That Matter)",https://www.amazon.com/This-Learning-Experience-Design-Matters/dp/013795073X/ref=sr_1_756?qid=1676965352&s=books&sr=1-756,013795073X,https://www.amazon.com/dp/013795073X/
761,761,SQL Cookbook: Query Solutions and Techniques for All SQL Users,https://www.amazon.com/SQL-Cookbook-Query-Solutions-Techniques/dp/1492077445/ref=sr_1_757?qid=1676965352&s=books&sr=1-757,1492077445,https://www.amazon.com/dp/1492077445/
762,762,Network+ Guide to Networks,https://www.amazon.com/Network-Guide-Networks-Jill-West/dp/133756933X/ref=sr_1_758?qid=1676965352&s=books&sr=1-758,133756933X,https://www.amazon.com/dp/133756933X/
763,763,Shelly Cashman Series Microsoft Office 365 & Excel 2019 Comprehensive (MindTap Course List),https://www.amazon.com/Shelly-Cashman-Microsoft-Comprehensive-MindTap/dp/0357026403/ref=sr_1_759?qid=1676965352&s=books&sr=1-759,0357026403,https://www.amazon.com/dp/0357026403/
764,764,CCNP Enterprise Advanced Routing ENARSI 300-410 Official Cert Guide,https://www.amazon.com/Enterprise-Advanced-Routing-300-410-Official/dp/1587145251/ref=sr_1_760?qid=1676965352&s=books&sr=1-760,1587145251,https://www.amazon.com/dp/1587145251/
765,765,Hands-On Visual Studio 2022: A developer's guide to exploring new features and best practices in VS2022 for maximum productivity,https://www.amazon.com/Hands-Visual-Studio-2022-productivity/dp/1801810540/ref=sr_1_761?qid=1676965352&s=books&sr=1-761,1801810540,https://www.amazon.com/dp/1801810540/
766,766,CEH v11 Certified Ethical Hacker Study Guide,https://www.amazon.com/Certified-Ethical-Hacker-Study-Guide/dp/1119800285/ref=sr_1_762?qid=1676965352&s=books&sr=1-762,1119800285,https://www.amazon.com/dp/1119800285/
767,767,Interaction Design: Beyond Human-Computer Interaction,https://www.amazon.com/Interaction-Design-Beyond-Human-Computer/dp/1119547253/ref=sr_1_763?qid=1676965352&s=books&sr=1-763,1119547253,https://www.amazon.com/dp/1119547253/
768,768,Org Design for Design Orgs: Building and Managing In-House Design Teams,https://www.amazon.com/Org-Design-Orgs-Building-House/dp/1491938404/ref=sr_1_769?qid=1676965359&s=books&sr=1-769,1491938404,https://www.amazon.com/dp/1491938404/
769,769,SQL For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/SQL-Dummies-Computer-Tech/dp/1119527074/ref=sr_1_770?qid=1676965359&s=books&sr=1-770,1119527074,https://www.amazon.com/dp/1119527074/
770,770,"CompTIA CySA+ Cybersecurity Analyst Certification All-in-One Exam Guide, Second Edition (Exam CS0-002)",https://www.amazon.com/CompTIA-Cybersecurity-Analyst-Certification-CS0-002/dp/126046430X/ref=sr_1_771?qid=1676965359&s=books&sr=1-771,126046430X,https://www.amazon.com/dp/126046430X/
771,771,"Intro to Java Programming, Comprehensive Version, Loose Leaf Edition",https://www.amazon.com/Introduction-Programming-Structures-Comprehensive-Version/dp/0136520154/ref=sr_1_772?qid=1676965359&s=books&sr=1-772,0136520154,https://www.amazon.com/dp/0136520154/
772,772,Data Structures and Abstractions with Java (What's New in Computer Science),https://www.amazon.com/Structures-Abstractions-Whats-Computer-Science/dp/0134831691/ref=sr_1_773?qid=1676965359&s=books&sr=1-773,0134831691,https://www.amazon.com/dp/0134831691/
773,773,FUSION 360: Beginners & Intermediate Users’ Guide,https://www.amazon.com/FUSION-360-Beginners-Intermediate-Users/dp/B0BJTC684W/ref=sr_1_769?qid=1676965359&s=books&sr=1-769,B0BJTC684W,https://www.amazon.com/dp/B0BJTC684W/
774,774,Data Visualization with Excel Dashboards and Reports,https://www.amazon.com/Data-Visualization-Excel-Dashboards-Reports/dp/1119698723/ref=sr_1_770?qid=1676965359&s=books&sr=1-770,1119698723,https://www.amazon.com/dp/1119698723/
775,775,Learning the bash Shell: Unix Shell Programming (In a Nutshell (O'Reilly)),https://www.amazon.com/Learning-bash-Shell-Programming-Nutshell/dp/0596009658/ref=sr_1_771?qid=1676965359&s=books&sr=1-771,0596009658,https://www.amazon.com/dp/0596009658/
776,776,CompTIA A+ Complete Practice Tests: Core 1 Exam 220-1101 and Core 2 Exam 220-1102,https://www.amazon.com/CompTIA-Complete-Practice-Tests-220-1101/dp/1119862647/ref=sr_1_772?qid=1676965359&s=books&sr=1-772,1119862647,https://www.amazon.com/dp/1119862647/
777,777,"The Art of Computer Programming, Volumes 1-4A Boxed Set",https://www.amazon.com/Computer-Programming-Volumes-1-4A-Boxed/dp/0321751043/ref=sr_1_773?qid=1676965359&s=books&sr=1-773,0321751043,https://www.amazon.com/dp/0321751043/
778,778,CompTIA Project+ Certification Kit: Exam PK0-005,https://www.amazon.com/CompTIA-Project-Certification-Kit-PK0-005/dp/1119892511/ref=sr_1_774?qid=1676965359&s=books&sr=1-774,1119892511,https://www.amazon.com/dp/1119892511/
779,779,Data Pipelines with Apache Airflow,https://www.amazon.com/Data-Pipelines-Apache-Airflow-Harenslak/dp/1617296902/ref=sr_1_775?qid=1676965359&s=books&sr=1-775,1617296902,https://www.amazon.com/dp/1617296902/
780,780,Adobe After Effects Classroom in a Book (2022 release),https://www.amazon.com/Adobe-After-Effects-Classroom-release/dp/0137623925/ref=sr_1_776?qid=1676965359&s=books&sr=1-776,0137623925,https://www.amazon.com/dp/0137623925/
781,781,"The Emperor's New Mind: Concerning Computers, Minds, and the Laws of Physics",https://www.amazon.com/The-Emperors-New-Mind-audiobook/dp/B07YBJJJQ5/ref=sr_1_777?qid=1676965359&s=books&sr=1-777,B07YBJJJQ5,https://www.amazon.com/dp/B07YBJJJQ5/
782,782,Official Google Cloud Certified Professional Data Engineer Study Guide,https://www.amazon.com/Official-Google-Certified-Professional-Engineer/dp/1119618436/ref=sr_1_778?qid=1676965359&s=books&sr=1-778,1119618436,https://www.amazon.com/dp/1119618436/
783,783,Surveys That Work: A Practical Guide for Designing and Running Better Surveys,https://www.amazon.com/Surveys-That-Work-Practical-Designing/dp/1933820535/ref=sr_1_779?qid=1676965359&s=books&sr=1-779,1933820535,https://www.amazon.com/dp/1933820535/
784,785,eBay For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/eBay-Dummies-Computer-tech/dp/111961774X/ref=sr_1_786?qid=1676965365&s=books&sr=1-786,111961774X,https://www.amazon.com/dp/111961774X/
785,786,Microsoft Project 2019 For Dummies,https://www.amazon.com/Microsoft-Project-Dummies-Cynthia-Dionisio/dp/111956512X/ref=sr_1_787?qid=1676965365&s=books&sr=1-787,111956512X,https://www.amazon.com/dp/111956512X/
786,787,"Deep Learning with TensorFlow and Keras: Build and deploy supervised, unsupervised, deep, and reinforcement learning models, 3rd Edition",https://www.amazon.com/Deep-Learning-TensorFlow-Keras-reinforcement/dp/1803232919/ref=sr_1_788?qid=1676965365&s=books&sr=1-788,1803232919,https://www.amazon.com/dp/1803232919/
787,788,"Java: A Beginner's Guide, Ninth Edition",https://www.amazon.com/Java-Beginners-Guide-Herbert-Schildt/dp/1260463559/ref=sr_1_789?qid=1676965365&s=books&sr=1-789,1260463559,https://www.amazon.com/dp/1260463559/
788,789,"Generative AI with Python and TensorFlow 2: Create images, text, and music with VAEs, GANs, LSTMs, Transformer models",https://www.amazon.com/Generative-AI-Python-TensorFlow-Transformer/dp/1800200889/ref=sr_1_785?qid=1676965365&s=books&sr=1-785,1800200889,https://www.amazon.com/dp/1800200889/
789,790,"Database Management Systems, 3rd Edition",https://www.amazon.com/Database-Management-Systems-Raghu-Ramakrishnan/dp/0072465638/ref=sr_1_786?qid=1676965365&s=books&sr=1-786,0072465638,https://www.amazon.com/dp/0072465638/
790,791,Learn Microsoft PowerApps: Build customized business applications without writing any code,https://www.amazon.com/Learn-Microsoft-PowerApps-customized-applications/dp/1789805821/ref=sr_1_787?qid=1676965365&s=books&sr=1-787,1789805821,https://www.amazon.com/dp/1789805821/
791,792,Learn to Code by Solving Problems: A Python Programming Primer,https://www.amazon.com/Program-Solving-Problems-Daniel-Zingaro/dp/1718501323/ref=sr_1_788?qid=1676965365&s=books&sr=1-788,1718501323,https://www.amazon.com/dp/1718501323/
792,793,CompTIA A+ Complete Deluxe Study Guide with Online Labs: Core 1 Exam 220-1101 and Core 2 Exam 220-1102,https://www.amazon.com/CompTIA-Complete-Deluxe-Study-Online/dp/111986321X/ref=sr_1_789?qid=1676965365&s=books&sr=1-789,111986321X,https://www.amazon.com/dp/111986321X/
793,794,CCNA Certification Study Guide and Practice Tests Kit: Exam 200-301,https://www.amazon.com/Certification-Study-Guide-Practice-Tests/dp/1119675804/ref=sr_1_790?qid=1676965365&s=books&sr=1-790,1119675804,https://www.amazon.com/dp/1119675804/
794,795,"Logo Design Love: A Guide to Creating Iconic Brand Identities, 2nd Edition",https://www.amazon.com/Logo-Design-Love-Creating-Identities/dp/0321985206/ref=sr_1_791?qid=1676965365&s=books&sr=1-791,0321985206,https://www.amazon.com/dp/0321985206/
795,796,SHRM-CP/SHRM-SCP Certification Practice Exams,https://www.amazon.com/SHRM-CP-SHRM-SCP-Certification-Practice-Exams/dp/1259584887/ref=sr_1_792?qid=1676965365&s=books&sr=1-792,1259584887,https://www.amazon.com/dp/1259584887/
796,797,Beginning Programming All-in-One For Dummies,https://www.amazon.com/Beginning-Programming-All-Dummies-Computer/dp/1119884403/ref=sr_1_793?qid=1676965365&s=books&sr=1-793,1119884403,https://www.amazon.com/dp/1119884403/
797,798,Microsoft Project For Dummies (For Dummies (Computer/Tech)),https://www.amazon.com/Microsoft-Project-Dummies-Computer-Tech/dp/1119858623/ref=sr_1_794?qid=1676965365&s=books&sr=1-794,1119858623,https://www.amazon.com/dp/1119858623/
798,799,Practical Natural Language Processing: A Comprehensive Guide to Building Real-World NLP Systems,https://www.amazon.com/Practical-Natural-Language-Processing-Pragmatic/dp/1492054054/ref=sr_1_795?qid=1676965365&s=books&sr=1-795,1492054054,https://www.amazon.com/dp/1492054054/
799,800,A Self-Study Guide For The ISTQB Foundation Exam Certified Tester Foundation Level (CTFL) 2018 Syllabus,https://www.amazon.com/Self-Study-Foundation-Certified-Tester-Syllabus/dp/1687632278/ref=sr_1_801?qid=1676965374&s=books&sr=1-801,1687632278,https://www.amazon.com/dp/1687632278/
800,801,"Unit Testing Principles, Practices, and Patterns: Effective testing styles, patterns, and reliable automation for unit testing, mocking, and integration testing with examples in C#",https://www.amazon.com/Unit-Testing-Principles-Practices-Patterns/dp/1617296279/ref=sr_1_802?qid=1676965374&s=books&sr=1-802,1617296279,https://www.amazon.com/dp/1617296279/
